"site","survey_year","transect_plot","quadrat","germ_survey_date","pick_color","number_germ","missing_germs","germ_notes","mort_survey_date","num_dead","mort_notes","days_since_germ","cum_dead","count_check"
"TM2",2021,"upper",6,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",6.5,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",7,2021-02-03,"orange",0,0,NA,2021-02-26,0,"could not find one yellow",23,0,TRUE
"TM2",2021,"upper",7.5,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",8,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",8.5,2021-02-03,"orange",1,0,NA,2021-02-26,1,NA,23,1,TRUE
"TM2",2021,"upper",9,2021-02-03,"orange",1,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",9.5,2021-02-03,"orange",1,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",10,2021-02-03,"orange",0,0,NA,2021-02-26,0,"blue seedlings very small",23,0,TRUE
"TM2",2021,"upper",10.5,2021-02-03,"orange",2,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",11,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",11.5,2021-02-03,"orange",5,0,NA,2021-02-26,1,NA,23,1,TRUE
"TM2",2021,"upper",12,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",12.5,2021-02-03,"orange",1,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",13,2021-02-03,"orange",2,0,"1 is older cohort",2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",13.5,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",14,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",14.5,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",15,2021-02-03,"orange",0,0,NA,2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",15.5,2021-02-03,"orange",2,0,"way above plot",2021-02-26,0,NA,23,0,TRUE
"TM2",2021,"upper",16,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",16.5,2021-02-13,"orange",1,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",17,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",17.5,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",18,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",18.5,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",19,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"upper",19.5,2021-02-13,"orange",0,0,NA,2021-02-26,0,NA,13,0,TRUE
"TM2",2021,"lower",0,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",0.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",1,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",1.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",2,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",2.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",3,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",3.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",4,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",4.5,2021-02-26,"green",1,0,"just above quad",2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",5.5,2021-02-26,"green",2,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",6,2021-02-26,"green",3,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",6.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",7,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",7.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",8,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",8.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",9,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",9.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",10,2021-02-26,"green",0,0,NA,2021-02-26,0,"cant find red pick",0,0,TRUE
"TM2",2021,"lower",10.5,2021-02-26,"green",0,0,NA,2021-02-26,0,"perennial in plot",0,0,TRUE
"TM2",2021,"lower",11,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",11.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",12,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",12.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",13,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",13.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",14,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",14.5,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",15,2021-02-26,"green",0,0,NA,2021-02-26,0,"couldn't find two red picks",0,0,TRUE
"TM2",2021,"lower",15.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",16,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",16.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",17,2021-02-26,"green",2,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",17.5,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",18,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"lower",18.5,2021-02-26,"green",2,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",0,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",0.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",1,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",1.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",2,2021-02-26,"green",0,0,NA,2021-02-26,0,"one red plant crispy",0,0,TRUE
"TM2",2021,"upper",2.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",3,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",3.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",4,2021-02-26,"green",2,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",4.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",5.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",6,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",6.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",7,2021-02-26,"green",1,0,NA,2021-02-26,0,"could not find one yellow",0,0,TRUE
"TM2",2021,"upper",7.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",8,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",8.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",9,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",9.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",10,2021-02-26,"green",0,0,NA,2021-02-26,0,"blue seedlings very small",0,0,TRUE
"TM2",2021,"upper",10.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",11,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",11.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",12,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",12.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",13,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",13.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",14,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",14.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",15,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",15.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",16,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",16.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",17,2021-02-26,"green",1,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",17.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",18,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",18.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",19,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
"TM2",2021,"upper",19.5,2021-02-26,"green",0,0,NA,2021-02-26,0,NA,0,0,TRUE
