"site","survey_year","transect_plot","quadrat","germ_survey_date","pick_color","number_germ","missing_germs","germ_notes","mort_survey_date","num_dead","mort_notes","days_since_germ","cum_dead","count_check"
"WL1",2022,1,6.5,2022-02-18,"blue",1,1,NA,2022-07-01,0,"disturbance to plot",133,0,TRUE
"WL1",2022,1,7,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,7,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,1,7,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,7,2022-02-18,"blue",0,0,NA,2022-07-01,0,"disturbance to plot",133,0,TRUE
"WL1",2022,1,7.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,7.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,1,7.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,7.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,"disturbance to plot",133,0,TRUE
"WL1",2022,1,8,2022-02-18,"blue",3,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,8,2022-02-18,"blue",3,0,NA,2022-04-27,0,"moved extra green",68,0,TRUE
"WL1",2022,1,8,2022-02-18,"blue",3,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,8,2022-02-18,"blue",3,0,NA,2022-07-01,1,"disturbance to plot",133,1,TRUE
"WL1",2022,1,8.5,2022-02-18,"blue",1,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,8.5,2022-02-18,"blue",1,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,1,8.5,2022-02-18,"blue",1,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,8.5,2022-02-18,"blue",1,0,NA,2022-07-01,0,"disturbance to plot",133,0,TRUE
"WL1",2022,1,9,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,9,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,1,9,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,9,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,1,9.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,1,9.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,1,9.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,1,9.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,0,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,0,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,0,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,0,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,0.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,0.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,0.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"disturbance;animal track?",89,0,TRUE
"WL1",2022,2,0.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,1,2022-02-18,"blue",1,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,1,2022-02-18,"blue",1,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,1,2022-02-18,"blue",1,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,1,2022-02-18,"blue",1,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,1.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,1.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,1.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"extra green",89,0,TRUE
"WL1",2022,2,1.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,2,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,2,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,2,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,2,2022-02-18,"blue",0,0,NA,2022-07-01,0,"extra green",133,0,TRUE
"WL1",2022,2,2.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,2.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,2.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,2.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,3,2022-02-18,"blue",0,0,"purple 703, 46 dead",2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,3,2022-02-18,"blue",0,0,"purple 703, 46 dead",2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,3,2022-02-18,"blue",0,0,"purple 703, 46 dead",2022-05-18,0,"1 orange not strep",89,0,TRUE
"WL1",2022,2,3,2022-02-18,"blue",0,0,"purple 703, 46 dead",2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,3.5,2022-02-18,"blue",0,0,"purple 30, 82 dead",2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,3.5,2022-02-18,"blue",0,0,"purple 30, 82 dead",2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,3.5,2022-02-18,"blue",0,0,"purple 30, 82 dead",2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,3.5,2022-02-18,"blue",0,0,"purple 30, 82 dead",2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,4,2022-02-18,"blue",2,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,4,2022-02-18,"blue",2,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,4,2022-02-18,"blue",2,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,4,2022-02-18,"blue",2,0,NA,2022-07-01,0,"animal disturbance",133,0,TRUE
"WL1",2022,2,4.5,2022-02-18,"blue",4,0,NA,2022-04-01,2,NA,42,2,TRUE
"WL1",2022,2,4.5,2022-02-18,"blue",4,0,NA,2022-04-27,0,NA,68,2,TRUE
"WL1",2022,2,4.5,2022-02-18,"blue",4,0,NA,2022-05-18,0,"0",89,2,TRUE
"WL1",2022,2,4.5,2022-02-18,"blue",4,0,NA,2022-07-01,2,"animal disturbance",133,4,TRUE
"WL1",2022,2,5,2022-02-18,"blue",2,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,5,2022-02-18,"blue",2,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,5,2022-02-18,"blue",2,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,5,2022-02-18,"blue",2,0,NA,2022-07-01,1,NA,133,1,TRUE
"WL1",2022,2,5.5,2022-02-18,"blue",0,0,"purple 94 alive",2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,5.5,2022-02-18,"blue",0,0,"purple 94 alive",2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,5.5,2022-02-18,"blue",0,0,"purple 94 alive",2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,5.5,2022-02-18,"blue",0,0,"purple 94 alive",2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,6,2022-02-18,"blue",1,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,6,2022-02-18,"blue",1,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,6,2022-02-18,"blue",1,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,6,2022-02-18,"blue",1,0,NA,2022-07-01,1,NA,133,1,TRUE
"WL1",2022,2,6.5,2022-02-18,"blue",3,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,6.5,2022-02-18,"blue",3,0,NA,2022-04-27,0,"added 2 green",68,0,TRUE
"WL1",2022,2,6.5,2022-02-18,"blue",3,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,6.5,2022-02-18,"blue",3,0,NA,2022-07-01,2,"extra orange",133,2,TRUE
"WL1",2022,2,7,2022-02-18,"blue",2,0,NA,2022-04-01,2,NA,42,2,TRUE
"WL1",2022,2,7,2022-02-18,"blue",2,0,NA,2022-04-27,0,NA,68,2,TRUE
"WL1",2022,2,7,2022-02-18,"blue",2,0,NA,2022-05-18,0,"0",89,2,TRUE
"WL1",2022,2,7,2022-02-18,"blue",2,0,NA,2022-07-01,0,"extra orange",133,2,TRUE
"WL1",2022,2,7.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,7.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,"green not blue",68,0,TRUE
"WL1",2022,2,7.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,7.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,8,2022-02-18,"blue",2,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,8,2022-02-18,"blue",2,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,8,2022-02-18,"blue",2,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,8,2022-02-18,"blue",2,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,8.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,8.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,8.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"green herbiv",89,0,TRUE
"WL1",2022,2,8.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,9,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,9,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,9,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,2,9,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,2,9.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,2,9.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,2,9.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"red dying",89,0,TRUE
"WL1",2022,2,9.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,3,0,2022-02-18,"blue",3,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,0,2022-02-18,"blue",3,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,3,0,2022-02-18,"blue",3,0,NA,2022-05-18,1,"0",89,1,TRUE
"WL1",2022,3,0,2022-02-18,"blue",3,0,NA,2022-07-01,0,NA,133,1,TRUE
"WL1",2022,3,0.5,2022-02-18,"blue",6,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,0.5,2022-02-18,"blue",6,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,3,0.5,2022-02-18,"blue",6,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,3,0.5,2022-02-18,"blue",6,0,NA,2022-07-01,1,NA,133,1,TRUE
"WL1",2022,3,1,2022-02-18,"blue",2,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,1,2022-02-18,"blue",2,0,NA,2022-04-27,0,"funky shiny plants - STTO?",68,0,TRUE
"WL1",2022,3,1,2022-02-18,"blue",2,0,NA,2022-05-18,0,"1 orange not strep",89,0,TRUE
"WL1",2022,3,1,2022-02-18,"blue",2,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,3,1.5,2022-02-18,"blue",5,0,NA,2022-04-01,1,NA,42,1,TRUE
"WL1",2022,3,1.5,2022-02-18,"blue",5,0,NA,2022-04-27,0,"missing 1 green, red from 2.0",68,1,TRUE
"WL1",2022,3,1.5,2022-02-18,"blue",5,0,NA,2022-05-18,0,"0",89,1,TRUE
"WL1",2022,3,1.5,2022-02-18,"blue",5,0,NA,2022-07-01,0,NA,133,1,TRUE
"WL1",2022,3,2,2022-02-18,"blue",5,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,2,2022-02-18,"blue",5,0,NA,2022-04-27,0,"extra green",68,0,TRUE
"WL1",2022,3,2,2022-02-18,"blue",5,0,NA,2022-05-18,0,"1 orange not strep",89,0,TRUE
"WL1",2022,3,2,2022-02-18,"blue",5,0,NA,2022-07-01,0,"many under branch",133,0,TRUE
"WL1",2022,3,2.5,2022-02-18,"blue",9,0,NA,2022-04-01,1,NA,42,1,TRUE
"WL1",2022,3,2.5,2022-02-18,"blue",9,0,NA,2022-04-27,0,NA,68,1,TRUE
"WL1",2022,3,2.5,2022-02-18,"blue",9,0,NA,2022-05-18,1,"0",89,2,TRUE
"WL1",2022,3,2.5,2022-02-18,"blue",9,0,NA,2022-07-01,0,"added orange",133,2,TRUE
"WL1",2022,3,3,2022-02-18,"blue",8,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,3,2022-02-18,"blue",8,0,NA,2022-04-27,1,NA,68,1,TRUE
"WL1",2022,3,3,2022-02-18,"blue",8,0,NA,2022-05-18,1,"0",89,2,TRUE
"WL1",2022,3,3,2022-02-18,"blue",8,0,NA,2022-07-01,3,NA,133,5,TRUE
"WL1",2022,3,3.5,2022-02-18,"blue",10,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,3.5,2022-02-18,"blue",10,0,NA,2022-04-27,0,NA,68,0,TRUE
"WL1",2022,3,3.5,2022-02-18,"blue",10,0,NA,2022-05-18,4,"1 orange not strep",89,4,TRUE
"WL1",2022,3,3.5,2022-02-18,"blue",10,0,NA,2022-07-01,1,NA,133,5,TRUE
"WL1",2022,3,4,2022-02-18,"blue",4,0,NA,2022-04-01,1,NA,42,1,TRUE
"WL1",2022,3,4,2022-02-18,"blue",4,0,NA,2022-04-27,1,NA,68,2,TRUE
"WL1",2022,3,4,2022-02-18,"blue",4,0,NA,2022-05-18,0,"extra 2 red",89,2,TRUE
"WL1",2022,3,4,2022-02-18,"blue",4,0,NA,2022-07-01,1,NA,133,3,TRUE
"WL1",2022,3,4.5,2022-02-18,"blue",0,0,NA,2022-04-01,0,NA,42,0,TRUE
"WL1",2022,3,4.5,2022-02-18,"blue",0,0,NA,2022-04-27,0,"shiny",68,0,TRUE
"WL1",2022,3,4.5,2022-02-18,"blue",0,0,NA,2022-05-18,0,"0",89,0,TRUE
"WL1",2022,3,4.5,2022-02-18,"blue",0,0,NA,2022-07-01,0,NA,133,0,TRUE
"WL1",2022,1,0,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,0,2022-03-18,"red",1,0,NA,2022-04-27,1,NA,40,1,TRUE
"WL1",2022,1,0,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,1,TRUE
"WL1",2022,1,0,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,1,TRUE
"WL1",2022,1,0.5,2022-03-18,"red",2,1,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,0.5,2022-03-18,"red",2,1,NA,2022-04-27,0,"extra green pick - last year?",40,0,TRUE
"WL1",2022,1,0.5,2022-03-18,"red",2,1,NA,2022-05-18,0,"yellow herbiv",61,0,TRUE
"WL1",2022,1,0.5,2022-03-18,"red",2,1,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,1,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,1,2022-03-18,"red",2,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,1,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,1,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,1.5,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,1.5,2022-03-18,"red",2,0,NA,2022-04-27,1,NA,40,1,TRUE
"WL1",2022,1,1.5,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,1,TRUE
"WL1",2022,1,1.5,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,1,TRUE
"WL1",2022,1,2,2022-03-18,"red",2,0,NA,2022-04-01,2,NA,14,2,TRUE
"WL1",2022,1,2,2022-03-18,"red",2,0,NA,2022-04-27,0,NA,40,2,TRUE
"WL1",2022,1,2,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,2,TRUE
"WL1",2022,1,2,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,2,TRUE
"WL1",2022,1,2.5,2022-03-18,"red",2,1,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,2.5,2022-03-18,"red",2,1,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,2.5,2022-03-18,"red",2,1,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,2.5,2022-03-18,"red",2,1,NA,2022-07-01,0,"extra green",105,0,TRUE
"WL1",2022,1,3,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,3,2022-03-18,"red",2,0,NA,2022-04-27,1,NA,40,1,TRUE
"WL1",2022,1,3,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,1,TRUE
"WL1",2022,1,3,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,1,TRUE
"WL1",2022,1,3.5,2022-03-18,"red",4,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,3.5,2022-03-18,"red",4,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,3.5,2022-03-18,"red",4,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,3.5,2022-03-18,"red",4,0,NA,2022-07-01,1,"disturbance to plot",105,1,TRUE
"WL1",2022,1,4,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,4,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,4,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,4,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,4.5,2022-03-18,"red",4,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,4.5,2022-03-18,"red",4,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,4.5,2022-03-18,"red",4,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,4.5,2022-03-18,"red",4,0,NA,2022-07-01,1,NA,105,1,TRUE
"WL1",2022,1,5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,5,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,5.5,2022-03-18,"red",3,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,5.5,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,5.5,2022-03-18,"red",3,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,5.5,2022-03-18,"red",3,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,6,2022-03-18,"red",3,0,NA,2022-04-01,1,NA,14,1,TRUE
"WL1",2022,1,6,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,1,TRUE
"WL1",2022,1,6,2022-03-18,"red",3,0,NA,2022-05-18,0,"0",61,1,TRUE
"WL1",2022,1,6,2022-03-18,"red",3,0,NA,2022-07-01,0,NA,105,1,TRUE
"WL1",2022,1,6.5,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,6.5,2022-03-18,"red",2,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,6.5,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,6.5,2022-03-18,"red",2,0,NA,2022-07-01,0,"disturbance to plot",105,0,TRUE
"WL1",2022,1,7,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,7,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,7,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,7,2022-03-18,"red",1,0,NA,2022-07-01,0,"disturbance to plot",105,0,TRUE
"WL1",2022,1,7.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,7.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,7.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,7.5,2022-03-18,"red",1,0,NA,2022-07-01,0,"disturbance to plot",105,0,TRUE
"WL1",2022,1,8,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,8,2022-03-18,"red",1,0,NA,2022-04-27,0,"moved extra green",40,0,TRUE
"WL1",2022,1,8,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,8,2022-03-18,"red",1,0,NA,2022-07-01,0,"disturbance to plot",105,0,TRUE
"WL1",2022,1,8.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,8.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,8.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,8.5,2022-03-18,"red",1,0,NA,2022-07-01,0,"disturbance to plot",105,0,TRUE
"WL1",2022,1,9,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,9,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,9,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,9,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,9.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,1,9.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,1,9.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,1,9.5,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,0,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,0,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,0,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,0,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,0.5,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,0.5,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,0.5,2022-03-18,"red",0,0,NA,2022-05-18,0,"disturbance;animal track?",61,0,TRUE
"WL1",2022,2,0.5,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,1,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,1,2022-03-18,"red",2,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,1,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,1,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,1.5,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,1.5,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,1.5,2022-03-18,"red",0,0,NA,2022-05-18,0,"extra green",61,0,TRUE
"WL1",2022,2,1.5,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,2,2022-03-18,"red",3,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,2,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,2,2022-03-18,"red",3,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,2,2022-03-18,"red",3,0,NA,2022-07-01,0,"extra green",105,0,TRUE
"WL1",2022,2,2.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,2.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,2.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,2.5,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,3,2022-03-18,"red",3,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,3,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,3,2022-03-18,"red",3,0,NA,2022-05-18,0,"1 orange not strep",61,0,TRUE
"WL1",2022,2,3,2022-03-18,"red",3,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,3.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,3.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,3.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,3.5,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,4,2022-03-18,"red",3,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,4,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,4,2022-03-18,"red",3,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,4,2022-03-18,"red",3,0,NA,2022-07-01,0,"animal disturbance",105,0,TRUE
"WL1",2022,2,4.5,2022-03-18,"red",9,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,4.5,2022-03-18,"red",9,0,NA,2022-04-27,0,NA,40,0,TRUE
